D7MI42_ARALL	Glycosyl hydrolase 1
O24524_MANES	Glycosyl hydrolase 1
I0YK64_9CHLO	Glycosyl hydrolase 1
Q5UB04_DALNI	Glycosyl hydrolase 1
A0A0D0G809_9BACI	Glycosyl hydrolase 1
A0A0D0G1V9_9BACI	Glycosyl hydrolase 1
A0A0D0GGG1_9BACI	Glycosyl hydrolase 1
A0A0A8VIP7_YERRU	Glycosyl hydrolase 1
Q9RA61_THETH	Glycosyl hydrolase 1
V9XM14_BACIU	Glycosyl hydrolase 1
A0A0A8N7P7_BIFLI	Glycosyl hydrolase 1
A0A0B7LNH8_STREE	Glycosyl hydrolase 1
A0A0B7L5X3_STREE	Glycosyl hydrolase 1
A0A0B7LW39_STREE	Glycosyl hydrolase 1
A0A0E8Z8P7_STREE	Glycosyl hydrolase 1
A0A0B7L207_STREE	Glycosyl hydrolase 1
A0A0B7L0U8_STREE	Glycosyl hydrolase 1
A0A098Z269_STREE	Glycosyl hydrolase 1
A0A0B7LKH4_STREE	Glycosyl hydrolase 1
A0A0B7KU25_STREE	Glycosyl hydrolase 1
A0A0B7KQS5_STREE	Glycosyl hydrolase 1
A0A0E8ZC59_STREE	Glycosyl hydrolase 1
A0A0D6J947_STREE	Glycosyl hydrolase 1
A0A0E7TKP3_STREE	Glycosyl hydrolase 1
A0A0E7ZVN2_STREE	Glycosyl hydrolase 1
A0A098Z4L8_STREE	Glycosyl hydrolase 1
A0A098Z798_STREE	Glycosyl hydrolase 1
A8R876_9FIRM	Glycosyl hydrolase 1
Q8GEB3_THETH	Glycosyl hydrolase 1
A0A0E8GTE6_YERIN	Glycosyl hydrolase 1
A8WAC9_THETH	Glycosyl hydrolase 1
Q0GA07_THETH	Glycosyl hydrolase 1
A0A0D0LT36_9FLAO	Glycosyl hydrolase 1
Q8GEB4_THETH	Glycosyl hydrolase 1
K8A4I0_9ENTR	Glycosyl hydrolase 1
K7ZX81_9ENTR	Glycosyl hydrolase 1
A0A0A0C667_9CELL	Glycosyl hydrolase 1
Q2WGB4_9BACL	Glycosyl hydrolase 1
J1VAH8_STREE	Glycosyl hydrolase 1
J1UTW9_STREE	Glycosyl hydrolase 1
K8A1Z8_9ENTR	Glycosyl hydrolase 1
A0A0A0C5P9_9CELL	Glycosyl hydrolase 1
J1BRP7_STREE	Glycosyl hydrolase 1
A0A0A0C9G0_9CELL	Glycosyl hydrolase 1
A0A0D0X8K6_9ACTN	Glycosyl hydrolase 1
A0A0D0WQW4_9ACTN	Glycosyl hydrolase 1
A0A0D0UVT1_9ACTN	Glycosyl hydrolase 1
A0A0D0WQU9_9ACTN	Glycosyl hydrolase 1
A0A022MI49_9ACTN	Glycosyl hydrolase 1
F0GXD3_9FIRM	Glycosyl hydrolase 1
A0A0B6W0X0_9BIFI	Glycosyl hydrolase 1
A0A022MK77_9ACTN	Glycosyl hydrolase 1
W0FLD1_9BACT	Glycosyl hydrolase 1
A0A022M6R2_9ACTN	Glycosyl hydrolase 1
M5DXZ5_9FIRM	Glycosyl hydrolase 1
A0A098BMM1_9NOCA	Glycosyl hydrolase 1
A0A0C1GRZ0_9RHOB	Glycosyl hydrolase 1
I2QQE8_9BRAD	Glycosyl hydrolase 1
K6RUM4_LACCA	Glycosyl hydrolase 1
B6AXQ7_9RHOB	Glycosyl hydrolase 1
H8FXJ8_PHAMO	Glycosyl hydrolase 1
A3UQH3_VIBSP	Glycosyl hydrolase 1
W1YZH6_9GAMM	Glycosyl hydrolase 1
K6RPI9_LACCA	Glycosyl hydrolase 1
A0A087AN97_9BIFI	Glycosyl hydrolase 1
A0A085HF97_9ENTR	Glycosyl hydrolase 1
A0A085I917_9ENTR	Glycosyl hydrolase 1
U1HA43_9BRAD	Glycosyl hydrolase 1
A0A0A3F356_9VIBR	Glycosyl hydrolase 1
A0A085H3F7_9ENTR	Glycosyl hydrolase 1
X8HBB2_9STRE	Glycosyl hydrolase 1
A0A085HKV0_9ENTR	Glycosyl hydrolase 1
F1TE14_9FIRM	Glycosyl hydrolase 1
C5ENY1_9FIRM	Glycosyl hydrolase 1
A0A0B4IY53_VIBHA	Glycosyl hydrolase 1
A0A011T636_9MICO	Glycosyl hydrolase 1
C5EP49_9FIRM	Glycosyl hydrolase 1
R8KT44_BACCE	Glycosyl hydrolase 1
A0A0A5I272_9VIBR	Glycosyl hydrolase 1
W4N6E1_9BIFI	Glycosyl hydrolase 1
Q60026_THEBR	Glycosyl hydrolase 1
A0A0C5J1C1_9ALTE	Glycosyl hydrolase 1
J9ZZW8_BACAM	Glycosyl hydrolase 1
A0A075P142_9ALTE	Glycosyl hydrolase 1
W1H6G4_KLEPN	Glycosyl hydrolase 1
J1PLY8_STREE	Glycosyl hydrolase 1
V3CVI6_KLEPN	Glycosyl hydrolase 1
W1GLR7_KLEPN	Glycosyl hydrolase 1
J1PZA0_STREE	Glycosyl hydrolase 1
A0A075P3W9_9ALTE	Glycosyl hydrolase 1
I2SQZ8_ECOLX	Glycosyl hydrolase 1
W1GZC2_KLEPN	Glycosyl hydrolase 1
W1G240_ECOLX	Glycosyl hydrolase 1
A6AMQ2_VIBCY	Glycosyl hydrolase 1
I5BYR6_9RHIZ	Glycosyl hydrolase 1
L8XKA1_9VIBR	Glycosyl hydrolase 1
L0EK01_9RHIZ	Glycosyl hydrolase 1
A0A0A2MG18_9FLAO	Glycosyl hydrolase 1
U2A5Y3_9BACI	Glycosyl hydrolase 1
Q8GHE5_THECA	Glycosyl hydrolase 1
F0YZT2_9CLOT	Glycosyl hydrolase 1
F0Z422_9CLOT	Glycosyl hydrolase 1
X0R5P1_9BACI	Glycosyl hydrolase 1
B5IQL4_9CHRO	Glycosyl hydrolase 1
A0A0F7C1J0_BRELA	Glycosyl hydrolase 1
A0A084JPX9_9FIRM	Glycosyl hydrolase 1
W1B355_KLEPN	Glycosyl hydrolase 1
W1BBP5_KLEPN	Glycosyl hydrolase 1
W1B1K5_KLEPN	Glycosyl hydrolase 1
A0A084JRD9_9FIRM	Glycosyl hydrolase 1
A0A098GW71_SALET	Glycosyl hydrolase 1
A0A0A2TFJ7_9BACI	Glycosyl hydrolase 1
W1I0E0_KLEPN	Glycosyl hydrolase 1
A0A0A2TVI0_9BACI	Glycosyl hydrolase 1
K6WUZ5_9ALTE	Glycosyl hydrolase 1
W1HPW0_KLEPN	Glycosyl hydrolase 1
W1I155_KLEPN	Glycosyl hydrolase 1
W6WWY6_9BURK	Glycosyl hydrolase 1
A0A0A0J8T6_9MICO	Glycosyl hydrolase 1
A0A0C1ZBY6_9DELT	Glycosyl hydrolase 1
A0A0C1Z6J0_9VIBR	Glycosyl hydrolase 1
E1LMW8_STRMT	Glycosyl hydrolase 1
S4MGR2_9ACTN	Glycosyl hydrolase 1
A0A066UD62_9PSEU	Glycosyl hydrolase 1
A0A0A6S8P4_9GAMM	Glycosyl hydrolase 1
S4N9R4_9ACTN	Glycosyl hydrolase 1
S7XIH6_9MICO	Glycosyl hydrolase 1
G7G5P6_9GAMM	Glycosyl hydrolase 1
S4MYQ7_9ACTN	Glycosyl hydrolase 1
E1LJV9_STRMT	Glycosyl hydrolase 1
A0A066TXP2_9PSEU	Glycosyl hydrolase 1
A0A066TTF6_9PSEU	Glycosyl hydrolase 1
A0A066TWD6_9PSEU	Glycosyl hydrolase 1
A0A066U9N2_9PSEU	Glycosyl hydrolase 1
I9DRN0_9ALTE	Glycosyl hydrolase 1
A0A066U508_9PSEU	Glycosyl hydrolase 1
G7G6E9_9GAMM	Glycosyl hydrolase 1
A6GCT8_9DELT	Glycosyl hydrolase 1
L7FBS5_9ACTN	Glycosyl hydrolase 1
L7EYW0_9ACTN	Glycosyl hydrolase 1
A0A060V7Z8_KLESP	Glycosyl hydrolase 1
K6QPI5_LACCA	Glycosyl hydrolase 1
L7FHS6_9ACTN	Glycosyl hydrolase 1
L7FDA7_9ACTN	Glycosyl hydrolase 1
K6QJK5_LACCA	Glycosyl hydrolase 1
L7F5W9_9ACTN	Glycosyl hydrolase 1
L7F4B6_9ACTN	Glycosyl hydrolase 1
U1J6A7_9GAMM	Glycosyl hydrolase 1
J9HP47_9BACL	Glycosyl hydrolase 1
B2DX45_STREE	Glycosyl hydrolase 1
D9XB25_STRVR	Glycosyl hydrolase 1
D9XHQ6_STRVR	Glycosyl hydrolase 1
D9X810_STRVR	Glycosyl hydrolase 1
C2G3Q4_9SPHI	Glycosyl hydrolase 1
G0PVZ2_STRGR	Glycosyl hydrolase 1
G0Q381_STRGR	Glycosyl hydrolase 1
G0Q482_STRGR	Glycosyl hydrolase 1
G0PUU1_STRGR	Glycosyl hydrolase 1
G0PQW9_STRGR	Glycosyl hydrolase 1
G0Q2R3_STRGR	Glycosyl hydrolase 1
G0Q8E5_STRGR	Glycosyl hydrolase 1
A0A0D0K764_9MICO	Glycosyl hydrolase 1
A0A0C2UQI7_9BACL	Glycosyl hydrolase 1
Q9LAV5_THEFU	Glycosyl hydrolase 1
A0A0D0JER1_9MICO	Glycosyl hydrolase 1
T5KMS4_9MICO	Glycosyl hydrolase 1
K5USK6_9VIBR	Glycosyl hydrolase 1
D6U006_9CHLR	Glycosyl hydrolase 1
D6U0N6_9CHLR	Glycosyl hydrolase 1
A0A0A8X2J6_9BACI	Glycosyl hydrolase 1
D6TBS0_9CHLR	Glycosyl hydrolase 1
A0A0D4C3S4_9MICC	Glycosyl hydrolase 1
A0A0A8X5Z5_9BACI	Glycosyl hydrolase 1
T2RZY0_SACER	Glycosyl hydrolase 1
A0A081C5A0_9BACT	Glycosyl hydrolase 1
K7AIP5_9ALTE	Glycosyl hydrolase 1
T2S6V3_SACER	Glycosyl hydrolase 1
U2H7J0_9SPHI	Glycosyl hydrolase 1
K8ALA8_9ENTR	Glycosyl hydrolase 1
K8ADK6_9ENTR	Glycosyl hydrolase 1
K8A7M0_9ENTR	Glycosyl hydrolase 1
A0A0C1KVY7_9SPHI	Glycosyl hydrolase 1
A0A0B8T902_9SPHI	Glycosyl hydrolase 1
A0A085UBR0_YERRU	Glycosyl hydrolase 1
D4YI50_9LACT	Glycosyl hydrolase 1
V4PF31_9CAUL	Glycosyl hydrolase 1
V4P7X7_9CAUL	Glycosyl hydrolase 1
G5JTB7_STRCG	Glycosyl hydrolase 1
A4BJP2_9GAMM	Glycosyl hydrolase 1
A0A031HLF2_9SPHN	Glycosyl hydrolase 1
M7N622_9MICC	Glycosyl hydrolase 1
W2F271_9ACTN	Glycosyl hydrolase 1
A0A086E1I4_9MICO	Glycosyl hydrolase 1
A0A084YXZ2_9ENTR	Glycosyl hydrolase 1
K5CYK6_RHILU	Glycosyl hydrolase 1
W2EFT1_9ACTN	Glycosyl hydrolase 1
A0A086DXW8_9MICO	Glycosyl hydrolase 1
M7MR34_9MICC	Glycosyl hydrolase 1
A6CVW9_9VIBR	Glycosyl hydrolase 1
W2F0A8_9ACTN	Glycosyl hydrolase 1
W2EJ94_9ACTN	Glycosyl hydrolase 1
R0FFY1_9RHOB	Glycosyl hydrolase 1
V7EGD6_9RHOB	Glycosyl hydrolase 1
W2EKL3_9ACTN	Glycosyl hydrolase 1
W2F073_9ACTN	Glycosyl hydrolase 1
W2ESQ6_9ACTN	Glycosyl hydrolase 1
Q0R5R7_ALIAC	Glycosyl hydrolase 1
A0A0D0Q9A4_9BACI	Glycosyl hydrolase 1
Q0FHD6_PELBH	Glycosyl hydrolase 1
A0A061MV28_AGRRH	Glycosyl hydrolase 1
G9IS39_9BACT	Glycosyl hydrolase 1
S4A001_9ACTN	Glycosyl hydrolase 1
A0A062URN0_9RHOB	Glycosyl hydrolase 1
S7U581_9BACI	Glycosyl hydrolase 1
S3Z732_9ACTN	Glycosyl hydrolase 1
A0A0C1Z713_9VIBR	Glycosyl hydrolase 1
K2QB67_9LACT	Glycosyl hydrolase 1
K2QBJ7_9LACT	Glycosyl hydrolase 1
K2QF48_9LACT	Glycosyl hydrolase 1
K2PXX1_9LACT	Glycosyl hydrolase 1
A0A098CBW3_KLEPN	Glycosyl hydrolase 1
A0A062VPY9_9MICO	Glycosyl hydrolase 1
D4DZX8_SEROD	Glycosyl hydrolase 1
N9VN24_9CLOT	Glycosyl hydrolase 1
D4E282_SEROD	Glycosyl hydrolase 1
A0A0A5RV59_KLEPN	Glycosyl hydrolase 1
A0A060VPE0_KLEPN	Glycosyl hydrolase 1
A0A062VVQ8_9MICO	Glycosyl hydrolase 1
V0ARF9_KLEPN	Glycosyl hydrolase 1
F9P3I4_STRMT	Glycosyl hydrolase 1
J3C6P0_9FLAO	Glycosyl hydrolase 1
M5QUM2_9BACI	Glycosyl hydrolase 1
L0EKA4_9GAMM	Glycosyl hydrolase 1
H0K1S0_9PSEU	Glycosyl hydrolase 1
J1TBL4_9RHIZ	Glycosyl hydrolase 1
A0A074JXI5_9RHOB	Glycosyl hydrolase 1
A0A085ZID8_9FLAO	Glycosyl hydrolase 1
J2WDV1_9SPHN	Glycosyl hydrolase 1
A0A086ZKQ3_9BIFI	Glycosyl hydrolase 1
U1LD59_PSEO7	Glycosyl hydrolase 1
R4YWU4_9ACTN	Glycosyl hydrolase 1
E0MSZ2_9RHOB	Glycosyl hydrolase 1
A0A059F8D5_9RHOB	Glycosyl hydrolase 1
W6W1F3_9RHIZ	Glycosyl hydrolase 1
A0A085G5B6_9ENTR	Glycosyl hydrolase 1
A0A022L2R1_9MICO	Glycosyl hydrolase 1
A0A085GPH6_9ENTR	Glycosyl hydrolase 1
A0A0B2A5B4_9MICO	Glycosyl hydrolase 1
A0A0B2A6F6_9MICO	Glycosyl hydrolase 1
A0A078MRL3_9MICC	Glycosyl hydrolase 1
A0A014MMT7_9ACTN	Glycosyl hydrolase 1
A0A014LC96_9ACTN	Glycosyl hydrolase 1
A0A037ZIH9_9RHOB	Glycosyl hydrolase 1
I4VUG3_9GAMM	Glycosyl hydrolase 1
A0A084GQB3_9BACI	Glycosyl hydrolase 1
A0A081BMQ2_9BACT	Glycosyl hydrolase 1
A0A081BLU3_9BACT	Glycosyl hydrolase 1
D4F1U7_EDWTA	Glycosyl hydrolase 1
A0A069DJR7_9BACL	Glycosyl hydrolase 1
A0A076MR11_AMYME	Glycosyl hydrolase 1
H0T1Z3_9BRAD	Glycosyl hydrolase 1
H0T5R6_9BRAD	Glycosyl hydrolase 1
M9ZC55_9BACT	Glycosyl hydrolase 1
A0A0F7KKB7_9BACT	Glycosyl hydrolase 1
Q0GMU3_9BACT	Glycosyl hydrolase 1
C5JB25_9BACT	Glycosyl hydrolase 1
H9A549_9BACT	Glycosyl hydrolase 1
H9A546_9BACT	Glycosyl hydrolase 1
W0LHR5_9BACT	Glycosyl hydrolase 1
I2RVU7_ECOLX	Glycosyl hydrolase 1
K8BWT5_9ENTR	Glycosyl hydrolase 1
G9BYB8_9BACT	Glycosyl hydrolase 1
G3EGK5_9BACT	Glycosyl hydrolase 1
J1NZZ1_STREE	Glycosyl hydrolase 1
A4EKS1_9RHOB	Glycosyl hydrolase 1
K2C704_9BACT	Glycosyl hydrolase 1
K8CBQ1_9ENTR	Glycosyl hydrolase 1
A0A075IXX4_9BACT	Glycosyl hydrolase 1
C5JB26_9BACT	Glycosyl hydrolase 1
A0A0D6T6K2_BACMY	Glycosyl hydrolase 1
A0A075IXW8_9BACT	Glycosyl hydrolase 1
